Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Savings Card | AbbVie,Global Utility Strip,"Provides quick access to contact, subscription, and group site links.",S,1,Straightforward implementation with limited interaction.,https://www.abbvie.com/patients/patient-support/patient-assistance/savings-card.html,global_utility_strip,Utility strip,Requires alignment with accessibility standards.
Savings Card | AbbVie,Primary Navigation,Main navigation bar with links to primary sections of the site.,M,1,Moderate complexity due to potential deep navigation hierarchy.,https://www.abbvie.com/patients/patient-support/patient-assistance/savings-card.html,primary_navigation,Main navigation,Should ensure responsive behavior and keyboard navigation.
Savings Card | AbbVie,Hero Section,Prominent section at the top of the page displaying the main message or call-to-action.,M,1,Potential for dynamic content and visual design requirements.,https://www.abbvie.com/patients/patient-support/patient-assistance/savings-card.html,hero_section,Hero block,Ensure optimal loading performance and visual appeal.
Savings Card | AbbVie,Card Grid Section,Displays a grid of cards featuring various stories or highlights.,M,1,Moderate complexity due to grid layout and interaction possibilities.,https://www.abbvie.com/patients/patient-support/patient-assistance/savings-card.html,card_grid_section,Card grid,Consider accessibility for card interactions and visual design.
Available Programs | AbbVie,Global Navigation,Primary navigation menu for the site.,C,1,Involves dropdowns and deep navigation structures.,https://www.abbvie.com/patients/patient-support/patient-assistance/available-programs.html,global_navigation,Main navigation,Potential for accessibility challenges due to dropdowns.
Available Programs | AbbVie,Hero Section,Prominent hero section with image and title.,M,1,Standard hero section with styling and positioning.,https://www.abbvie.com/patients/patient-support/patient-assistance/available-programs.html,hero_section,Hero,Uses CSS for positioning and styling.
Available Programs | AbbVie,Programs List,List of available programs with links and descriptions.,S,1,Simple list structure with links.,https://www.abbvie.com/patients/patient-support/patient-assistance/available-programs.html,programs_list,List,Straightforward implementation.
Available Programs | AbbVie,Featured Story,Highlighted story with image and summary.,M,1,Requires image handling and text layout.,https://www.abbvie.com/patients/patient-support/patient-assistance/available-programs.html,featured_story,Card,May involve dynamic content loading.
Available Programs | AbbVie,Recognition Facts,Statistics and highlights section.,S,1,Simple data presentation.,https://www.abbvie.com/patients/patient-support/patient-assistance/available-programs.html,recognition_facts,Facts,Straightforward implementation.
Check Your Eligibility | AbbVie,Global Utility Strip,Provides links and utilities for user navigation and interaction.,S,1,Limited functionality and scope for basic navigation utilities.,https://www.abbvie.com/patients/patient-support/patient-assistance/eligibility-criteria.html,global_utility_strip,Utility strip,No exact match found in the AEM catalog.
Check Your Eligibility | AbbVie,Primary Navigation,Main navigation bar for site-wide access and branding.,M,1,"Includes branding, mega-navigation, and potentially dynamic content.",https://www.abbvie.com/patients/patient-support/patient-assistance/eligibility-criteria.html,primary_navigation,Main navigation,No exact match found in the AEM catalog.
One Minute Thesis | AbbVie,Utility Links,"Provides links for contact, subscription, and group sites.",S,1,"Limited scope, primarily static links.",https://www.abbvie.com/science/our-people/science-in-60-seconds.html,global_utility_strip,Utility strip,No corresponding block found in AEM catalog.
One Minute Thesis | AbbVie,Site Navigation,Facilitates main site navigation with branding and mega-navigation.,C,1,Requires deep navigation structure and accessibility considerations.,https://www.abbvie.com/science/our-people/science-in-60-seconds.html,primary_navigation,Main navigation,No corresponding block found in AEM catalog.
One Minute Thesis | AbbVie,Hero Banner,Introduces the page with a prominent image and heading.,M,1,Includes visual styling and responsive design.,https://www.abbvie.com/science/our-people/science-in-60-seconds.html,hero_section,Hero section,Mapped to Hero block from AEM catalog.
One Minute Thesis | AbbVie,Content Cards,Displays content in a grid of cards with teasers.,M,1,Involves grid layout and dynamic content handling.,https://www.abbvie.com/science/our-people/science-in-60-seconds.html,card_grid,Card grid,Mapped to Cards block from AEM catalog.
Aliada Therapeutics is now part of AbbVie | AbbVie,Global Utility Strip,Provides quick access to global links such as contact and subscriptions.,S,1,Basic navigation links with minimal interactivity.,https://www.abbvie.com/aliada-therapeutics.html,global_utility_strip,Utility strip,No exact match found in catalog.
Aliada Therapeutics is now part of AbbVie | AbbVie,Primary Navigation,Main navigation bar with dropdowns linking to primary site sections.,M,1,Dropdown functionality and potential accessibility requirements.,https://www.abbvie.com/aliada-therapeutics.html,primary_navigation,Main navigation,No exact match found in catalog.
Aliada Therapeutics is now part of AbbVie | AbbVie,Hero Section,Prominent section featuring a large image and introductory text.,M,1,Large visual element with potential interactive or responsive behavior.,https://www.abbvie.com/aliada-therapeutics.html,hero_section,Hero banner,Matched to 'Hero' in catalog.
Aliada Therapeutics is now part of AbbVie | AbbVie,Who We Are Section,Section highlighting company principles and values.,S,1,Static content display with minimal interactivity.,https://www.abbvie.com/aliada-therapeutics.html,who_we_are_section,Informational,No exact match found in catalog.
Aliada Therapeutics is now part of AbbVie | AbbVie,Science Section,Section showcasing scientific achievements.,S,1,Static content with minimal interactivity.,https://www.abbvie.com/aliada-therapeutics.html,science_section,Informational,No exact match found in catalog.
Aliada Therapeutics is now part of AbbVie | AbbVie,Science Card,Displays scientific achievements in a card format.,M,1,Card layout with potential for interactive elements.,https://www.abbvie.com/aliada-therapeutics.html,science_card,Content card,Matched to 'Cards' in catalog.
Contact us | AbbVie,Global Utility Strip,"Provides quick access to contact, subscription, and group site links.",S,1,Simple functionality without additional integrations or advanced features.,https://www.abbvie.com/contactus.html,global_utility_strip,Utility strip,No matching catalog entry found for this block.
Contact us | AbbVie,Primary Navigation,Main site navigation menu with dropdowns for sections like 'Who We Are' and 'Science'.,M,1,Requires dropdown functionality and potential accessibility considerations.,https://www.abbvie.com/contactus.html,primary_navigation,Main navigation,No matching catalog entry found for this block.
Online Application Overview | AbbVie,Global Utility Strip,"Provides quick access to contact, subscription, and group site navigation.",S,1,Simple navigation utility without deep interactivity.,https://www.abbvie.com/patients/patient-support/patient-assistance/online-application-overview.html,global_utility_strip,Utility strip,No direct match found in catalog.
Online Application Overview | AbbVie,Primary Navigation,Main site navigation including logo and menu.,M,1,"Includes logo and expandable menu, requiring moderate implementation effort.",https://www.abbvie.com/patients/patient-support/patient-assistance/online-application-overview.html,primary_navigation,Main navigation,No direct match found in catalog.
Online Application Overview | AbbVie,Card Grid,Presents content in a card format for quick navigation.,M,1,Requires dynamic card layout with responsive behavior.,https://www.abbvie.com/patients/patient-support/patient-assistance/online-application-overview.html,card_grid,Card grid,Matched to 'Cards' block in catalog.
Locations | AbbVie,Global Utility Strip,"Provides links for contact, subscription, and related group sites.",M,1,Moderate complexity due to potential dynamic link management and accessibility requirements.,https://www.abbvie.com/contact-center/locations.html,global_utility_strip,Utility strip,No exact match found in the AEM block catalog.
Locations | AbbVie,Primary Navigation,Main navigation for accessing major site sections.,C,1,High complexity due to deep navigation structures and accessibility compliance.,https://www.abbvie.com/contact-center/locations.html,primary_navigation,Main navigation,No exact match found in the AEM block catalog.
"Daejin Abidoye, M.D. | AbbVie",Global Navigation,Provides site-wide navigation links and branding.,M,1,Scope involves global navigation with potential dynamic elements.,https://www.abbvie.com/science/our-people/our-rd-leaders/daejin-abidoye.html,global_navigation,Main navigation,No direct match found in the catalog.
"Daejin Abidoye, M.D. | AbbVie",Hero Section,Highlights the main focus of the page with a prominent image and title.,M,1,Includes a large image and heading with specific styling requirements.,https://www.abbvie.com/science/our-people/our-rd-leaders/daejin-abidoye.html,hero_section,Hero banner,Matched to 'Hero' block in the catalog.
"Daejin Abidoye, M.D. | AbbVie",Primary Content,Displays the main textual and visual content of the page.,M,1,Involves the primary content area which might include mixed media.,https://www.abbvie.com/science/our-people/our-rd-leaders/daejin-abidoye.html,primary_content,Textual and visual content,No direct match found in the catalog.
